model_name,unit_no,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total
ミスタージャグラー,1061,-1235,-3261,2311,-2041,6482,-2532,-1102,8893,2961,-2511,-535,1626,-4224,-2014,-804,6638,-5844,-518,-1305,5656,3675,1983,-2985,-2464,392,-5411,1309,-5162,-389,1501,-2801,-3711
ミスタージャグラー,1062,917,-1886,-5040,2291,2376,2518,-759,-2844,-1988,829,10283,-1027,-2691,-4517,4175,-3034,2124,2803,3576,2050,-897,-2295,1702,250,2070,2071,-873,-3417,3055,-517,547,11852
ミスタージャグラー,1063,-1850,-1952,-4589,2471,4690,-1017,603,-1153,4038,503,3647,1761,-91,-974,-291,-4779,5004,87,3632,313,8211,-921,5696,-284,4098,-1375,594,498,-1436,298,-2968,22464
ミスタージャグラー,1064,5759,2454,7523,-357,-1093,-944,-588,1437,-1885,-716,-3994,3859,-4044,-737,-2074,-810,2055,-1982,-1123,-2829,1635,-1961,-6594,-5881,-265,2374,754,-4848,-1787,-1203,-1623,-19488
ミスタージャグラー,1065,-119,6135,-441,-4717,-2213,1612,-1200,9005,-4182,2622,7113,-802,-3556,-4006,2906,1288,3991,-1965,-732,-1663,-2114,-1583,-605,147,-2011,280,-2167,-438,1705,-3653,-5038,-6401
ミスタージャグラー,1066,1014,1097,-2650,183,896,1380,1243,-6338,-5763,-1183,10089,3739,-239,-1789,461,2730,6670,1741,-5913,49,-936,-1076,620,-132,3730,-550,6871,-3526,683,-2533,-4177,6391
ミスタージャグラー,1067,1329,-2374,-5925,-1979,733,-1450,1215,2529,1915,-5889,-3451,2248,-3341,293,4610,3550,515,5624,3856,-2858,-776,1451,3121,-2988,-6192,-2450,-3538,1964,-4028,-3776,1338,-14724
Total,,5815,213,-8811,-4149,11871,-433,-588,11529,-4904,-6345,23152,11404,-18186,-13744,8983,5583,14515,5790,1991,718,8798,-4402,955,-11352,1822,-5061,2950,-14929,-2197,-9883,-14722,-3617
