model_name,unit_no,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total
ジャグラーガールズ,1143,2064,-2503,-1772,-3921,751,-5006,-4544,598,-1598,-2405,2464,-409,-3217,-162,137,794,205,-4367,428,-1467,3897,-1614,-1159,-1456,2677,-1387,-147,-653,-4441,-532,209,-28536
ジャグラーガールズ,1145,76,2761,-6636,1102,883,-790,-3879,624,-2511,1938,-3706,-1803,1821,-4035,-1081,888,-3256,-166,1209,-1223,-491,4211,1177,-398,-901,-3820,888,621,224,-2287,-2420,-20980
ジャグラーガールズ,1146,-1802,-585,-2426,347,7312,-3119,-918,-1014,3998,-2296,-6024,-112,6832,-2129,1910,-2374,1426,857,-1591,2069,2176,-291,-1558,-670,-2217,2933,-3524,2135,1810,-994,397,558
ジャグラーガールズ,1147,-738,5046,-1935,-3047,1397,-2272,-219,1150,-3190,-538,-61,-3050,-2346,661,4629,2844,-267,112,44,-1855,2113,-1259,60,-2576,3997,-1453,813,-762,-1449,2385,4032,2266
ジャグラーガールズ,1148,2321,3704,2144,-382,-5068,4708,-1991,-436,-564,1212,2529,185,212,-3641,4306,6886,1082,-724,-143,1350,-6084,1094,2453,1816,5252,4933,-779,-766,-3453,647,4888,27691
ジャグラーガールズ,1149,9866,-965,-1617,759,-2221,3869,-2112,907,372,2570,3006,3038,-2038,-3144,-2053,-3705,3333,-247,4347,5774,1550,1550,-588,-335,1327,4417,-247,4199,-159,-1238,612,30827
ジャグラーガールズ,1150,4444,-3179,-3160,-2497,-4077,1566,-1055,3692,-6461,2964,1153,1044,-414,924,-907,-5761,107,3086,2887,-2549,2178,-264,-227,-85,-1210,1708,-2237,-75,2220,1024,-738,-5899
ジャグラーガールズ,1151,-3141,-1703,-2118,-1279,67,1515,1121,-1644,574,-641,1582,-1750,1307,-1132,755,-798,-1592,-774,-2241,446,2682,1180,-1874,-965,-86,-1721,1600,-1176,1377,1441,1700,-7288
ジャグラーガールズ,1152,-732,1936,111,-694,482,1532,-1553,397,-2224,1677,-1297,-1233,-1932,-2600,4298,-277,4971,-1321,3503,-777,1838,2968,373,-882,165,-279,1650,162,247,-471,-1300,8738
ジャグラーガールズ,1153,-591,5518,-1124,-1324,-3547,2167,-1036,-694,2771,-720,4427,1771,-170,-603,7727,-506,-27,-251,3371,-26,-1158,1250,-561,-515,-1021,2856,2538,-476,2209,2435,-738,23952
ジャグラーガールズ,1154,8671,-2259,582,-2189,1168,-1562,-406,1215,218,-1167,-791,-2020,547,2185,3,-447,-529,-733,338,-1694,4297,-336,797,1971,1247,-1682,79,-1065,-406,667,4338,11037
ジャグラーガールズ,1155,-923,-1259,-1726,-2259,-1926,-1273,1400,524,-1112,2912,-1853,-1232,-2088,576,-3029,330,-1238,-855,-1402,2577,-1918,-1562,1059,-670,-1320,997,2361,-1773,2376,695,-285,-13896
Total,,41764,1197,-14929,-36067,9955,-4207,-4214,-15181,-23277,3319,39120,1132,-9193,-11952,35475,2088,-9593,-20897,5030,4536,26957,13972,-2902,-7533,18098,50417,26663,-2673,1310,-17069,3299,104645
