model_name,unit_no,1,2,3,4,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total
ハッピージャグラーVIII,1145,648.0,574.5,369.5,332.6,325.7,430.3,248.6,402.4,263.5,321.4,426.1,415.0,356.8,250.4,422.6,278.0,275.7,363.1,454.6,284.7,359.5,948.0,351.6,523.8,438.8,317.5,511.0,353.1,359.2,351.6
ハッピージャグラーVIII,1146,313.9,243.5,599.7,221.9,241.5,781.3,inf,296.1,311.0,246.3,1082.0,450.9,325.5,381.3,456.2,527.3,286.1,312.4,329.1,258.4,370.8,303.4,475.0,346.4,363.0,251.2,322.9,218.4,503.2,308.1
ハッピージャグラーVIII,1147,338.1,585.3,360.1,335.0,233.2,313.4,321.7,387.4,270.9,406.7,674.2,344.8,445.1,489.5,1392.0,390.8,289.1,548.5,499.6,473.0,270.3,1040.0,201.4,438.7,427.8,597.5,393.1,299.6,598.5,339.9
ハッピージャグラーVIII,1148,409.4,303.8,573.8,349.3,590.4,376.0,302.8,397.1,250.4,777.0,441.1,309.7,357.6,299.7,278.6,inf,540.8,259.8,302.3,370.4,351.3,348.5,333.1,450.8,398.1,314.3,436.9,677.0,296.4,351.7
ハッピージャグラーVIII,1149,398.3,274.0,338.7,307.8,281.1,309.2,661.0,358.0,351.8,306.7,453.4,291.2,324.5,538.4,402.8,409.7,764.0,232.5,2261.0,255.2,489.1,293.6,467.4,367.8,273.6,228.0,291.6,365.2,401.0,350.1
ハッピージャグラーVIII,1150,364.4,447.5,571.0,343.9,320.2,407.1,283.7,374.4,291.1,264.0,274.6,480.5,633.9,360.7,365.2,502.8,387.4,422.1,330.5,288.6,406.7,388.5,284.5,344.1,609.0,238.6,1113.0,260.1,461.9,346.3
Total,,382.0,344.5,415.4,311.0,301.5,401.3,299.2,354.9,282.0,293.9,389.8,353.7,386.0,330.1,362.1,372.5,341.5,310.5,388.8,288.0,366.4,357.2,299.5,403.4,397.0,277.0,389.2,308.2,385.0,340.7
