model_name,unit_no,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total
ゴーゴージャグラー3,1061,-276.0,947.0,-785.0,-79.0,-703.0,-44.0,29.0,2126.0,-232.0,-544.0,362.0,-832.0,2091.0,-297.0,-841.0,-1841.0,-38.0,1018.0,-456.0,1312.0,-1171.0,,,747.0,74.0,759.0,-309.0,150.0,103.0,-1347.0,,-77
ゴーゴージャグラー3,1062,1312.0,-285.0,594.0,-985.0,-479.0,-356.0,803.0,-903.0,50.0,-150.0,1124.0,-688.0,1335.0,335.0,-1994.0,-947.0,-1100.0,-885.0,-697.0,1453.0,-1959.0,,,-232.0,-3094.0,1853.0,2903.0,650.0,1159.0,-526.0,,-1709
ゴーゴージャグラー3,1063,726.0,-838.0,-803.0,-356.0,-403.0,1900.0,-747.0,-597.0,-703.0,244.0,-782.0,912.0,1641.0,1394.0,2462.0,-468.0,-491.0,2885.0,-332.0,-879.0,-1065.0,,,121.0,1806.0,-724.0,-662.0,3926.0,1588.0,-1512.0,,8243
ゴーゴージャグラー3,1064,-771.0,2550.0,-1147.0,968.0,-38.0,206.0,-53.0,356.0,-79.0,-568.0,-629.0,747.0,-509.0,-1006.0,-6.0,829.0,-356.0,-779.0,-297.0,-1018.0,-1018.0,,,-276.0,994.0,-559.0,415.0,-679.0,-312.0,-244.0,,-3279
ゴーゴージャグラー3,1065,-3085.0,-373.0,-1156.0,373.0,6573.0,-997.0,-927.0,994.0,1012.0,-1215.0,-1407.0,1068.0,-345.0,-1409.0,-2870.0,486.0,-1000.0,527.0,-459.0,-749.0,-4618.0,-200.0,-1767.0,830.0,1356.0,4003.0,-1035.0,868.0,-447.0,733.0,-1876.0,-7112
ゴーゴージャグラー3,1066,147.0,1494.0,-1838.0,-1235.0,2785.0,-659.0,2968.0,-20.0,1251.0,-944.0,1855.0,3571.0,-1503.0,-317.0,-1112.0,6021.0,-1109.0,-1443.0,1645.0,2977.0,-2379.0,-609.0,-1956.0,-915.0,-2129.0,-283.0,582.0,-1312.0,-635.0,-1359.0,-1006.0,2533
ゴーゴージャグラー3,1067,-1602.0,-2409.0,-371.0,918.0,814.0,-2079.0,1889.0,-2347.0,-756.0,1768.0,-1688.0,1482.0,-214.0,-853.0,5073.0,5353.0,-1173.0,2806.0,-3459.0,123.0,-1888.0,-1597.0,3791.0,106.0,2723.0,-1815.0,-736.0,-1453.0,1650.0,-2356.0,1618.0,3318
ゴーゴージャグラー3,1100,-153.0,3552.0,-2996.0,-891.0,-1215.0,-2843.0,-454.0,-381.0,279.0,-1758.0,271.0,-579.0,-1577.0,-1421.0,-721.0,-2002.0,-242.0,-1889.0,-688.0,-1452.0,-2846.0,-2044.0,-3410.0,1908.0,-592.0,-2200.0,-1162.0,103.0,-1829.0,-714.0,915.0,-29031
ゴーゴージャグラー3,1101,-1268.0,782.0,-1963.0,3948.0,880.0,5539.0,1062.0,1618.0,1415.0,-694.0,1106.0,-1356.0,-883.0,-1577.0,-2120.0,-1565.0,1509.0,-518.0,1758.0,-159.0,-2000.0,1094.0,-2182.0,-988.0,-627.0,2867.0,-80.0,-1573.0,-520.0,-1430.0,-2204.0,-129
ゴーゴージャグラー3,1102,-2364.0,-523.0,-358.0,-1514.0,90.0,105.0,-1405.0,920.0,-400.0,-2273.0,3347.0,-2517.0,-1962.0,-909.0,7433.0,-635.0,-2821.0,103.0,-2924.0,-711.0,92.0,27.0,-2177.0,-1460.0,-2067.0,6094.0,388.0,577.0,2764.0,1156.0,-1559.0,-5483
ゴーゴージャグラー3,1103,-4760.0,-435.0,2924.0,3558.0,-3078.0,927.0,-1985.0,-912.0,433.0,-512.0,1189.0,1600.0,262.0,-760.0,5749.0,589.0,364.0,80.0,-144.0,-1282.0,1248.0,1682.0,656.0,-1650.0,-2918.0,444.0,-2062.0,-1186.0,1500.0,-327.0,-1765.0,-571
ゴーゴージャグラー3,1104,3511.0,-339.0,-2049.0,530.0,-606.0,-520.0,1114.0,2189.0,1499.0,1247.0,-244.0,2951.0,-2196.0,-1403.0,-1594.0,-2380.0,151.0,1970.0,-341.0,-183.0,517.0,-2650.0,-1529.0,-3574.0,-3249.0,6662.0,-2067.0,-1605.0,558.0,1294.0,-1215.0,-3551
ゴーゴージャグラー3,1105,-1315.0,-817.0,-2226.0,2893.0,-1041.0,17.0,-7.0,-1311.0,-1813.0,332.0,4136.0,41.0,-1795.0,-1068.0,5767.0,-123.0,-2274.0,-3115.0,-1503.0,-1680.0,-905.0,-2329.0,-150.0,694.0,-3555.0,-826.0,1903.0,-1497.0,-868.0,-320.0,-805.0,-15560
ゴーゴージャグラー3,1106,3239.0,-1882.0,-4232.0,-2744.0,-3020.0,-2464.0,1229.0,97.0,-1779.0,-26.0,-3439.0,-433.0,177.0,-2285.0,-752.0,779.0,-1770.0,-318.0,281.0,-497.0,-435.0,1033.0,579.0,-1691.0,-4043.0,649.0,-1570.0,-2300.0,-500.0,-1906.0,-2226.0,-32249
ゴーゴージャグラー3,1107,-8707.0,11216.0,-8680.0,1280.0,-1599.0,-2603.0,4530.0,-6280.0,1103.0,-3290.0,-5480.0,837.0,-1044.0,-1656.0,6098.0,812.0,1877.0,1945.0,-906.0,662.0,-2410.0,-1166.0,-3918.0,-8446.0,-2198.0,15265.0,2900.0,-3216.0,-1021.0,1794.0,-211.0,-12512
ゴーゴージャグラー3,1108,3114.0,1235.0,-1861.0,-4173.0,1948.0,-3377.0,-750.0,-320.0,2607.0,1212.0,1578.0,1884.0,-3806.0,1264.0,-2054.0,2279.0,2612.0,-1945.0,-1919.0,2163.0,689.0,-1788.0,3664.0,1145.0,3841.0,-1740.0,-1285.0,2268.0,-4237.0,-3085.0,-3723.0,-2560
ゴーゴージャグラー3,1109,740.0,2984.0,8951.0,-3055.0,-1860.0,4349.0,-4301.0,-456.0,-2522.0,726.0,6879.0,-3652.0,-4530.0,-1577.0,5457.0,-5495.0,-4268.0,-4266.0,6583.0,4455.0,-4034.0,288.0,2272.0,11153.0,1359.0,3683.0,-85.0,-3740.0,1621.0,1833.0,-5556.0,13936
ゴーゴージャグラー3,1110,2698.0,-1294.0,-2894.0,-3521.0,5131.0,1700.0,-2265.0,-3834.0,4467.0,3211.0,14658.0,383.0,-4760.0,-1868.0,-2742.0,2190.0,714.0,-2891.0,1938.0,-3245.0,2082.0,4235.0,-4430.0,-812.0,11050.0,4737.0,-1701.0,612.0,2652.0,2336.0,7535.0,36072
ゴーゴージャグラー3,1111,-2357.0,3756.0,-892.0,-4192.0,6964.0,-744.0,2008.0,8639.0,-386.0,6972.0,5556.0,-2721.0,1505.0,442.0,-12146.0,-1233.0,6247.0,-3316.0,1450.0,3826.0,-442.0,-3153.0,-3798.0,820.0,6360.0,5282.0,-4385.0,-1281.0,1326.0,-3882.0,3959.0,20184
ゴーゴージャグラー3,1112,2499.0,5650.0,-1656.0,-2511.0,8134.0,-3312.0,-3022.0,-2805.0,1748.0,1634.0,-3306.0,-633.0,-7080.0,3737.0,7992.0,-1514.0,2219.0,-2829.0,1780.0,548.0,-4151.0,-5152.0,5646.0,1947.0,-1869.0,9451.0,-2069.0,2949.0,-922.0,-867.0,461.0,12697
ゴーゴージャグラー3,1113,-665.0,1533.0,945.0,-726.0,10260.0,4576.0,-6006.0,-3031.0,3405.0,-498.0,-5059.0,-6396.0,5263.0,1148.0,-2643.0,-1535.0,3493.0,3864.0,-3047.0,550.0,2688.0,-6157.0,-2406.0,-3120.0,792.0,-233.0,9974.0,-3387.0,-731.0,-4231.0,1924.0,544
ゴーゴージャグラー3,1115,3479.0,5028.0,3455.0,-157.0,-649.0,-950.0,5530.0,5903.0,517.0,-3380.0,1914.0,-2522.0,-4815.0,-4094.0,62.0,1400.0,80.0,2397.0,-4332.0,1377.0,1688.0,1137.0,164.0,-2898.0,-2321.0,-3952.0,-2929.0,4038.0,-1212.0,-851.0,3235.0,6342
ゴーゴージャグラー3,1116,5318.0,-689.0,406.0,-3309.0,-109.0,683.0,-228.0,-853.0,3679.0,770.0,-6827.0,-3755.0,-691.0,-2180.0,-4024.0,-2529.0,6106.0,239.0,-1040.0,303.0,2314.0,-1935.0,-3250.0,-761.0,-2851.0,5285.0,-1535.0,-513.0,2606.0,-203.0,-1288.0,-10861
ゴーゴージャグラー3,1117,6959.0,-237.0,2294.0,-3918.0,-1076.0,-2800.0,-1721.0,-210.0,176.0,162.0,291.0,-3265.0,-427.0,3839.0,-788.0,1826.0,-2447.0,3132.0,1643.0,301.0,404.0,-418.0,-2191.0,-882.0,533.0,-1527.0,-2038.0,-1473.0,815.0,-2303.0,3956.0,-1390
ゴーゴージャグラー3,1118,-4223.0,1653.0,-2905.0,6429.0,-3071.0,229.0,-3159.0,-1990.0,2573.0,1757.0,1647.0,-1853.0,-1341.0,-1694.0,2250.0,-598.0,135.0,-109.0,-2420.0,-311.0,-1124.0,2189.0,257.0,1491.0,-6462.0,6038.0,-1414.0,2813.0,4898.0,807.0,-535.0,1957
ゴーゴージャグラー3,1119,-5604.0,3330.0,-5080.0,2844.0,1886.0,-5172.0,660.0,-5800.0,2423.0,-712.0,1350.0,50.0,-4039.0,2571.0,8736.0,-3411.0,8891.0,2246.0,-2810.0,1387.0,-4706.0,-1107.0,-783.0,-2981.0,9556.0,1884.0,4017.0,-313.0,-1928.0,1443.0,-820.0,8008
ゴーゴージャグラー3,1120,-70.0,1228.0,2508.0,4135.0,4188.0,-1741.0,-6844.0,-2204.0,82.0,-1802.0,-874.0,-541.0,-262.0,-236.0,9066.0,1077.0,1865.0,2693.0,5176.0,-1071.0,-1284.0,5836.0,-582.0,1006.0,-2551.0,-4738.0,5324.0,-571.0,-1989.0,3864.0,-790.0,19898
ゴーゴージャグラー3,1121,4600.0,2256.0,3082.0,3002.0,1335.0,-451.0,3309.0,4144.0,5338.0,-1169.0,3082.0,-6203.0,-402.0,4169.0,11046.0,4371.0,1744.0,-2265.0,-1695.0,1588.0,1465.0,2562.0,-155.0,-3646.0,1116.0,1971.0,6032.0,338.0,-836.0,-416.0,5877.0,55189
ゴーゴージャグラー3,1122,-4105.0,782.0,-2580.0,3498.0,-1653.0,-2564.0,-936.0,3911.0,-1404.0,486.0,-1555.0,-3142.0,-1876.0,503.0,12005.0,1435.0,2242.0,-3812.0,498.0,-4148.0,-6897.0,10168.0,3076.0,1079.0,-4231.0,-833.0,-3763.0,-1667.0,-800.0,106.0,701.0,-5476
ゴーゴージャグラー3,1123,-580.0,-2285.0,-1173.0,-2210.0,1824.0,-3206.0,108.0,2074.0,285.0,-400.0,-1823.0,1389.0,-2250.0,2297.0,-2049.0,1717.0,-894.0,-1468.0,59.0,5686.0,165.0,-2438.0,-544.0,706.0,-1605.0,-1364.0,-991.0,2098.0,-1891.0,1395.0,1626.0,-5742
ゴーゴージャグラー3,1124,761.0,-2386.0,-1544.0,1032.0,-1427.0,-148.0,1435.0,-1835.0,591.0,949.0,203.0,-1112.0,-1262.0,944.0,-179.0,-1309.0,33.0,2580.0,4235.0,-6.0,-365.0,1855.0,673.0,-2397.0,485.0,5050.0,439.0,-18.0,-276.0,1035.0,1665.0,9701
ゴーゴージャグラー3,1125,1647.0,-1518.0,5424.0,-1335.0,1329.0,2191.0,1170.0,5206.0,-603.0,-441.0,3871.0,-932.0,412.0,-181.0,2811.0,-556.0,2239.0,-1336.0,-311.0,-224.0,-3535.0,-1944.0,2141.0,-1971.0,-1024.0,-859.0,-76.0,-1541.0,-889.0,1712.0,2888.0,13765
ゴーゴージャグラー3,1126,600.0,111.0,27.0,4106.0,3109.0,2138.0,-953.0,-1733.0,-1224.0,1736.0,5812.0,-3256.0,-771.0,1447.0,1837.0,-656.0,-622.0,208.0,-1517.0,-320.0,818.0,-315.0,2917.0,-1774.0,-2977.0,-2691.0,4545.0,-2885.0,-573.0,-1403.0,-549.0,5192
ゴーゴージャグラー3,1127,4097.0,1655.0,-1490.0,53.0,5474.0,3138.0,-229.0,656.0,-1701.0,2609.0,-2102.0,-288.0,-1432.0,3034.0,380.0,-739.0,-855.0,701.0,-577.0,-971.0,15.0,1315.0,-2474.0,327.0,4082.0,-1012.0,-291.0,-2217.0,-150.0,1573.0,-312.0,12269
ゴーゴージャグラー3,1128,4073.0,-403.0,-1913.0,-691.0,-3480.0,1250.0,3885.0,861.0,-462.0,433.0,2873.0,980.0,2193.0,-2321.0,-1577.0,-565.0,-1712.0,-2135.0,-571.0,-1430.0,4492.0,-1000.0,-873.0,-64.0,1212.0,-2135.0,-1144.0,-1726.0,-1879.0,1912.0,2297.0,380
ゴーゴージャグラー3,1129,3935.0,-1706.0,-473.0,-3976.0,4269.0,-1611.0,111.0,-1412.0,200.0,-996.0,1268.0,1388.0,-2423.0,-836.0,-3176.0,-3773.0,-971.0,-2012.0,-1812.0,-2108.0,-82.0,-1674.0,-3024.0,-1930.0,-2982.0,-1515.0,35.0,-1268.0,-2267.0,-1156.0,823.0,-31154
ゴーゴージャグラー3,1137,-4083.0,3565.0,590.0,923.0,-129.0,-2462.0,-912.0,-550.0,809.0,-2562.0,-1030.0,-629.0,300.0,1380.0,2682.0,891.0,-718.0,547.0,-1374.0,-1394.0,3516.0,1049.0,-3506.0,1334.0,2565.0,332.0,-4138.0,-2053.0,-1350.0,86.0,1871.0,-4450
